station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MCJ,2020-01-10 04:55,69.80,68.00,94.01,M,5.00,0.00,29.99,M,6.00,M,OVC,M,M,M,800.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 100455Z AUTO VRB05KT 6SM BR OVC008 21/20 A2999 RMK A01,M
MCJ,2020-01-10 05:15,69.80,68.00,94.01,M,6.00,0.00,29.99,M,6.00,M,OVC,M,M,M,800.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 100515Z AUTO VRB06KT 6SM BR OVC008 21/20 A2999 RMK A01,M
MCJ,2020-01-10 05:35,69.80,68.00,94.01,M,6.00,0.00,30.00,M,6.00,13.00,OVC,M,M,M,800.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 100535Z AUTO VRB06G13KT 6SM BR OVC008 21/20 A3000 RMK A01,M
MCJ,2020-01-10 05:55,69.80,68.00,94.01,M,8.00,0.00,29.99,M,7.00,18.00,BKN,OVC,M,M,1000.00,1400.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100555Z AUTO VRB08G18KT 7SM BKN010 OVC014 21/20 A2999 RMK A01,M
MCJ,2020-01-10 06:15,69.80,68.00,94.01,M,4.00,0.00,30.00,M,7.00,10.00,BKN,OVC,M,M,1000.00,1400.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100615Z AUTO VRB04G10KT 7SM BKN010 OVC014 21/20 A3000 RMK A01,M
MCJ,2020-01-10 06:35,69.80,68.00,94.01,M,3.00,0.00,29.99,M,7.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100635Z AUTO VRB03KT 7SM OVC011 21/20 A2999 RMK A01,M
MCJ,2020-01-10 06:55,69.80,68.00,94.01,M,3.00,0.00,29.99,M,7.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100655Z AUTO VRB03KT 7SM OVC011 21/20 A2999 RMK A01,M
MCJ,2020-01-10 07:15,69.80,68.00,94.01,M,8.00,0.00,29.98,M,7.00,15.00,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100715Z AUTO VRB08G15KT 7SM OVC012 21/20 A2998 RMK A01,M
MCJ,2020-01-10 07:35,69.80,68.00,94.01,160.00,8.00,0.00,29.98,M,7.00,15.00,BKN,OVC,M,M,1200.00,2000.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100735Z AUTO 16008G15KT 100V270 7SM BKN012 OVC020 21/20 A2998 RMK A01,M
MCJ,2020-01-10 07:55,69.80,68.00,94.01,M,6.00,0.00,29.98,M,7.00,15.00,BKN,OVC,M,M,1000.00,1500.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100755Z AUTO VRB06G15KT 7SM BKN010 OVC015 21/20 A2998 RMK A01,M
MCJ,2020-01-10 08:15,69.80,68.00,94.01,M,5.00,0.00,29.97,M,7.00,M,BKN,OVC,M,M,900.00,1400.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100815Z AUTO VRB05KT 7SM BKN009 OVC014 21/20 A2997 RMK A01,M
MCJ,2020-01-10 08:35,69.80,68.00,94.01,M,6.00,0.00,29.96,M,7.00,12.00,BKN,OVC,M,M,1000.00,1400.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100835Z AUTO VRB06G12KT 7SM BKN010 OVC014 21/20 A2996 RMK A01,M
MCJ,2020-01-10 08:55,69.80,68.00,94.01,M,5.00,0.00,29.96,M,7.00,12.00,BKN,OVC,M,M,1000.00,1400.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100855Z AUTO VRB05G12KT 7SM BKN010 OVC014 21/20 A2996 RMK A01,M
MCJ,2020-01-10 09:15,69.80,68.00,94.01,M,4.00,0.00,29.95,M,7.00,16.00,BKN,OVC,M,M,900.00,1300.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100915Z AUTO VRB04G16KT 7SM BKN009 OVC013 21/20 A2995 RMK A01,M
MCJ,2020-01-10 09:35,69.80,68.00,94.01,M,5.00,0.00,29.94,M,7.00,13.00,BKN,OVC,M,M,900.00,1400.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 100935Z AUTO VRB05G13KT 7SM BKN009 OVC014 21/20 A2994 RMK A01,M
MCJ,2020-01-10 09:55,69.80,68.00,94.01,M,4.00,0.00,29.95,M,7.00,11.00,SCT,BKN,OVC,M,900.00,1300.00,1800.00,M,M,M,M,M,M,M,M,69.80,KMCJ 100955Z AUTO VRB04G11KT 7SM SCT009 BKN013 OVC018 21/20 A2995 RMK A01,M
MCJ,2020-01-10 10:15,69.80,68.00,94.01,M,9.00,0.00,29.95,M,7.00,15.00,BKN,BKN,OVC,M,800.00,1200.00,2000.00,M,M,M,M,M,M,M,M,69.80,KMCJ 101015Z AUTO VRB09G15KT 7SM BKN008 BKN012 OVC020 21/20 A2995 RMK A01,M
MCJ,2020-01-10 10:35,69.80,68.00,94.01,0.00,0.00,0.00,29.95,M,7.00,14.00,BKN,BKN,OVC,M,900.00,1600.00,2100.00,M,M,M,M,M,M,M,M,69.80,KMCJ 101035Z AUTO 00000G14KT 7SM BKN009 BKN016 OVC021 21/20 A2995 RMK A01,M
MCJ,2020-01-10 10:55,69.80,68.00,94.01,M,4.00,0.00,29.95,M,7.00,12.00,BKN,OVC,M,M,1000.00,1400.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 101055Z AUTO VRB04G12KT 7SM BKN010 OVC014 21/20 A2995 RMK A01,M
MCJ,2020-01-10 11:15,69.80,68.00,94.01,M,3.00,0.00,29.95,M,7.00,M,BKN,OVC,M,M,1000.00,1500.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 101115Z AUTO VRB03KT 7SM BKN010 OVC015 21/20 A2995 RMK A01,M
MCJ,2020-01-10 11:35,69.80,68.00,94.01,M,4.00,0.00,29.94,M,7.00,10.00,BKN,OVC,M,M,1100.00,1600.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 101135Z AUTO VRB04G10KT 7SM BKN011 OVC016 21/20 A2994 RMK A01,M
MCJ,2020-01-10 11:55,69.80,68.00,94.01,M,5.00,0.00,29.94,M,7.00,10.00,BKN,OVC,M,M,1200.00,1800.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 101155Z AUTO VRB05G10KT 7SM BKN012 OVC018 21/20 A2994 RMK A01,M
MCJ,2020-01-10 12:15,69.80,68.00,94.01,M,4.00,0.00,29.94,M,7.00,M,BKN,OVC,M,M,1200.00,1700.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 101215Z AUTO VRB04KT 7SM BKN012 OVC017 21/20 A2994 RMK A01,M
MCJ,2020-01-10 12:35,69.80,68.00,94.01,M,4.00,0.00,29.94,M,6.00,10.00,BKN,OVC,M,M,900.00,1500.00,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 101235Z AUTO VRB04G10KT 6SM BR BKN009 OVC015 21/20 A2994 RMK A01,M
MCJ,2020-01-10 12:55,69.80,68.00,94.01,M,4.00,0.00,29.94,M,7.00,M,BKN,OVC,M,M,900.00,1400.00,M,M,M,M,M,M,M,M,M,69.80,KMCJ 101255Z AUTO VRB04KT 7SM BKN009 OVC014 21/20 A2994 RMK A01,M
MCJ,2020-01-10 13:15,69.80,68.00,94.01,M,5.00,0.00,29.95,M,7.00,11.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KMCJ 101315Z AUTO VRB05G11KT 7SM 21/20 A2995 RMK A01,M
MCJ,2020-01-10 13:35,69.80,68.00,94.01,M,5.00,0.00,29.94,M,5.00,12.00,OVC,M,M,M,800.00,M,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 101335Z AUTO VRB05G12KT 5SM BR OVC008 21/20 A2994 RMK A01,M
MCJ,2020-01-10 13:55,69.80,68.00,94.01,M,5.00,0.00,29.94,M,5.00,11.00,BKN,OVC,M,M,900.00,1300.00,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 101355Z AUTO VRB05G11KT 5SM BR BKN009 OVC013 21/20 A2994 RMK A01,M
MCJ,2020-01-10 14:15,69.80,68.00,94.01,M,4.00,0.00,29.94,M,5.00,10.00,BKN,OVC,M,M,900.00,1300.00,M,M,BR,M,M,M,M,M,M,69.80,KMCJ 101415Z AUTO VRB04G10KT 5SM BR BKN009 OVC013 21/20 A2994 RMK A01,M
MCJ,2020-01-10 14:35,71.60,68.00,88.43,M,6.00,0.00,29.94,M,5.00,13.00,BKN,OVC,M,M,900.00,1300.00,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 101435Z AUTO VRB06G13KT 5SM BR BKN009 OVC013 22/20 A2994 RMK A01,M
MCJ,2020-01-10 14:55,71.60,68.00,88.43,M,4.00,0.00,29.94,M,6.00,11.00,OVC,M,M,M,1000.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 101455Z AUTO VRB04G11KT 6SM BR OVC010 22/20 A2994 RMK A01,M
MCJ,2020-01-10 15:15,71.60,68.00,88.43,M,5.00,0.00,29.95,M,6.00,14.00,OVC,M,M,M,1200.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 101515Z AUTO VRB05G14KT 6SM BR OVC012 22/20 A2995 RMK A01,M
MCJ,2020-01-10 15:35,71.60,68.00,88.43,M,7.00,0.00,29.95,M,6.00,18.00,OVC,M,M,M,1300.00,M,M,M,HZ,M,M,M,M,M,M,71.60,KMCJ 101535Z AUTO VRB07G18KT 6SM HZ OVC013 22/20 A2995 RMK A01,M
MCJ,2020-01-10 15:55,71.60,68.00,88.43,M,11.00,0.00,29.95,M,7.00,23.00,BKN,OVC,M,M,1300.00,1800.00,M,M,M,M,M,M,M,M,M,71.60,KMCJ 101555Z AUTO VRB11G23KT 7SM BKN013 OVC018 22/20 A2995 RMK A01,M
MCJ,2020-01-10 16:15,73.40,68.00,83.21,M,6.00,0.00,29.95,M,8.00,15.00,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,73.40,KMCJ 101615Z AUTO VRB06G15KT 8SM OVC014 23/20 A2995 RMK A01,M
MCJ,2020-01-10 16:35,73.40,68.00,83.21,M,6.00,0.00,29.95,M,6.00,19.00,BKN,OVC,M,M,1400.00,1800.00,M,M,HZ,M,M,M,M,M,M,73.40,KMCJ 101635Z AUTO VRB06G19KT 6SM HZ BKN014 OVC018 23/20 A2995 RMK A01,M
MCJ,2020-01-10 16:55,73.40,66.20,78.19,M,8.00,0.00,29.94,M,7.00,18.00,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,73.40,KMCJ 101655Z AUTO VRB08G18KT 7SM OVC015 23/19 A2994 RMK A01,M
MCJ,2020-01-10 17:15,73.40,66.20,78.19,M,5.00,0.00,29.94,M,6.00,17.00,OVC,M,M,M,1600.00,M,M,M,HZ,M,M,M,M,M,M,73.40,KMCJ 101715Z AUTO VRB05G17KT 6SM HZ OVC016 23/19 A2994 RMK A01,M
MCJ,2020-01-10 17:35,73.40,66.20,78.19,M,7.00,0.00,29.93,M,7.00,13.00,BKN,BKN,OVC,M,1500.00,2100.00,2700.00,M,M,M,M,M,M,M,M,73.40,KMCJ 101735Z AUTO VRB07G13KT 7SM BKN015 BKN021 OVC027 23/19 A2993 RMK A01,M
MCJ,2020-01-10 17:55,73.40,68.00,83.21,M,7.00,0.00,29.91,M,7.00,13.00,BKN,OVC,M,M,1600.00,2000.00,M,M,M,M,M,M,M,M,M,73.40,KMCJ 101755Z AUTO VRB07G13KT 7SM BKN016 OVC020 23/20 A2991 RMK A01,M
MCJ,2020-01-10 18:15,73.40,66.20,78.19,M,7.00,0.00,29.89,M,7.00,18.00,BKN,OVC,M,M,1700.00,2400.00,M,M,M,M,M,M,M,M,M,73.40,KMCJ 101815Z AUTO VRB07G18KT 7SM BKN017 OVC024 23/19 A2989 RMK A01,M
MCJ,2020-01-10 18:35,73.40,68.00,83.21,M,6.00,0.00,29.87,M,8.00,12.00,BKN,BKN,OVC,M,1700.00,2400.00,4800.00,M,M,M,M,M,M,M,M,73.40,KMCJ 101835Z AUTO VRB06G12KT 8SM BKN017 BKN024 OVC048 23/20 A2987 RMK A01,M
MCJ,2020-01-10 18:55,73.40,68.00,83.21,M,6.00,0.00,29.85,M,7.00,15.00,BKN,BKN,OVC,M,1500.00,2100.00,5500.00,M,M,M,M,M,M,M,M,73.40,KMCJ 101855Z AUTO VRB06G15KT 7SM BKN015 BKN021 OVC055 23/20 A2985 RMK A01,M
MCJ,2020-01-10 19:15,73.40,68.00,83.21,M,5.00,0.00,29.84,M,7.00,20.00,BKN,OVC,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,73.40,KMCJ 101915Z AUTO VRB05G20KT 7SM BKN015 OVC020 23/20 A2984 RMK A01,M
MCJ,2020-01-10 19:35,73.40,68.00,83.21,M,7.00,0.00,29.82,M,7.00,13.00,BKN,OVC,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,73.40,KMCJ 101935Z AUTO VRB07G13KT 7SM BKN015 OVC020 23/20 A2982 RMK A01,M
MCJ,2020-01-10 19:55,73.40,68.00,83.21,M,7.00,0.00,29.81,M,5.00,16.00,BKN,OVC,M,M,1400.00,2000.00,M,M,HZ,M,M,M,M,M,M,73.40,KMCJ 101955Z AUTO VRB07G16KT 5SM HZ BKN014 OVC020 23/20 A2981 RMK A01,M
MCJ,2020-01-10 20:15,73.40,68.00,83.21,M,7.00,0.00,29.80,M,7.00,15.00,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,73.40,KMCJ 102015Z AUTO VRB07G15KT 7SM OVC014 23/20 A2980 RMK A01,M
MCJ,2020-01-10 20:35,73.40,68.00,83.21,M,6.00,0.00,29.79,M,6.00,16.00,BKN,OVC,M,M,1500.00,2100.00,M,M,HZ,M,M,M,M,M,M,73.40,KMCJ 102035Z AUTO VRB06G16KT 6SM HZ BKN015 OVC021 23/20 A2979 RMK A01,M
MCJ,2020-01-10 20:55,73.40,68.00,83.21,M,7.00,0.00,29.78,M,6.00,14.00,OVC,M,M,M,1500.00,M,M,M,HZ,M,M,M,M,M,M,73.40,KMCJ 102055Z AUTO VRB07G14KT 6SM HZ OVC015 23/20 A2978 RMK A01,M
MCJ,2020-01-10 21:15,73.40,69.80,88.51,M,6.00,0.00,29.78,M,4.00,15.00,BKN,OVC,M,M,1400.00,1900.00,M,M,HZ,M,M,M,M,M,M,73.40,KMCJ 102115Z AUTO VRB06G15KT 4SM HZ BKN014 OVC019 23/21 A2978 RMK A01,M
MCJ,2020-01-10 21:35,73.40,69.80,88.51,M,7.00,0.00,29.78,M,5.00,15.00,BKN,OVC,M,M,1400.00,1900.00,M,M,HZ,M,M,M,M,M,M,73.40,KMCJ 102135Z AUTO VRB07G15KT 5SM HZ BKN014 OVC019 23/21 A2978 RMK A01,M
MCJ,2020-01-10 21:55,73.40,69.80,88.51,M,7.00,0.00,29.78,M,4.00,13.00,BKN,OVC,M,M,1400.00,1800.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 102155Z AUTO VRB07G13KT 4SM BR BKN014 OVC018 23/21 A2978 RMK A01,M
MCJ,2020-01-10 22:15,73.40,69.80,88.51,M,5.00,0.00,29.78,M,6.00,12.00,BKN,OVC,M,M,1400.00,2100.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 102215Z AUTO VRB05G12KT 6SM BR BKN014 OVC021 23/21 A2978 RMK A01,M
MCJ,2020-01-10 22:35,73.40,69.80,88.51,M,6.00,0.00,29.78,M,6.00,17.00,BKN,OVC,M,M,1400.00,2100.00,M,M,HZ,M,M,M,M,M,M,73.40,KMCJ 102235Z AUTO VRB06G17KT 6SM HZ BKN014 OVC021 23/21 A2978 RMK A01,M
MCJ,2020-01-10 22:55,73.40,69.80,88.51,M,6.00,0.00,29.77,M,5.00,16.00,BKN,OVC,M,M,1400.00,1900.00,M,M,HZ,M,M,M,M,M,M,73.40,KMCJ 102255Z AUTO VRB06G16KT 5SM HZ BKN014 OVC019 23/21 A2977 RMK A01,M
MCJ,2020-01-10 23:15,73.40,69.80,88.51,M,6.00,0.00,29.76,M,5.00,20.00,BKN,OVC,M,M,1300.00,1700.00,M,M,HZ,M,M,M,M,M,M,73.40,KMCJ 102315Z AUTO VRB06G20KT 5SM HZ BKN013 OVC017 23/21 A2976 RMK A01,M
MCJ,2020-01-10 23:35,73.40,69.80,88.51,M,7.00,0.00,29.76,M,5.00,15.00,BKN,BKN,OVC,M,1200.00,1600.00,2100.00,M,HZ,M,M,M,M,M,M,73.40,KMCJ 102335Z AUTO VRB07G15KT 5SM HZ BKN012 BKN016 OVC021 23/21 A2976 RMK A01,M
MCJ,2020-01-10 23:55,73.40,69.80,88.51,M,5.00,0.00,29.76,M,6.00,14.00,BKN,OVC,M,M,1200.00,1600.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 102355Z AUTO VRB05G14KT 6SM BR BKN012 OVC016 23/21 A2976 RMK A01,M
MCJ,2020-01-11 00:15,73.40,69.80,88.51,M,9.00,0.00,29.76,M,6.00,16.00,BKN,OVC,M,M,1200.00,1700.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110015Z AUTO VRB09G16KT 6SM BR BKN012 OVC017 23/21 A2976 RMK A01,M
MCJ,2020-01-11 00:35,73.40,69.80,88.51,M,6.00,0.00,29.76,M,6.00,13.00,OVC,M,M,M,1300.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110035Z AUTO VRB06G13KT 6SM BR OVC013 23/21 A2976 RMK A01,M
MCJ,2020-01-11 00:55,73.40,69.80,88.51,M,7.00,0.00,29.76,M,6.00,20.00,OVC,M,M,M,1300.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110055Z AUTO VRB07G20KT 6SM BR OVC013 23/21 A2976 RMK A01,M
MCJ,2020-01-11 01:15,73.40,69.80,88.51,M,6.00,0.00,29.75,M,6.00,15.00,OVC,M,M,M,1400.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110115Z AUTO VRB06G15KT 6SM BR OVC014 23/21 A2975 RMK A01,M
MCJ,2020-01-11 01:35,73.40,69.80,88.51,M,6.00,0.00,29.74,M,6.00,13.00,BKN,OVC,M,M,1100.00,1600.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110135Z AUTO VRB06G13KT 6SM BR BKN011 OVC016 23/21 A2974 RMK A01,M
MCJ,2020-01-11 01:55,73.40,69.80,88.51,M,6.00,0.00,29.75,M,6.00,13.00,BKN,OVC,M,M,1100.00,1600.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110155Z AUTO VRB06G13KT 6SM BR BKN011 OVC016 23/21 A2975 RMK A01,M
MCJ,2020-01-11 02:15,73.40,69.80,88.51,M,6.00,0.00,29.74,M,4.00,14.00,OVC,M,M,M,1100.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110215Z AUTO VRB06G14KT 4SM BR OVC011 23/21 A2974 RMK A01,M
MCJ,2020-01-11 02:35,73.40,69.80,88.51,M,10.00,0.00,29.72,M,6.00,17.00,OVC,M,M,M,1200.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110235Z AUTO VRB10G17KT 6SM BR OVC012 23/21 A2972 RMK A01,M
MCJ,2020-01-11 02:55,73.40,69.80,88.51,M,6.00,0.00,29.72,M,6.00,16.00,OVC,M,M,M,1200.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110255Z AUTO VRB06G16KT 6SM BR OVC012 23/21 A2972 RMK A01,M
MCJ,2020-01-11 03:15,73.40,69.80,88.51,M,7.00,0.00,29.72,M,6.00,15.00,OVC,M,M,M,1100.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110315Z AUTO VRB07G15KT 6SM BR OVC011 23/21 A2972 RMK A01,M
MCJ,2020-01-11 03:35,73.40,69.80,88.51,M,8.00,0.00,29.70,M,5.00,19.00,OVC,M,M,M,1100.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110335Z AUTO VRB08G19KT 5SM BR OVC011 23/21 A2970 RMK A01,M
MCJ,2020-01-11 03:55,73.40,71.60,94.10,170.00,11.00,0.00,29.72,M,3.00,22.00,BKN,OVC,M,M,1000.00,1500.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110355Z AUTO 17011G22KT 130V190 3SM BR BKN010 OVC015 23/22 A2972 RMK A01,M
MCJ,2020-01-11 04:15,73.40,71.60,94.10,M,11.00,0.00,29.73,M,5.00,18.00,M,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110415Z AUTO VRB11G18KT 5SM BR 23/22 A2973 RMK A01,M
MCJ,2020-01-11 04:35,73.40,71.60,94.10,M,12.00,0.00,29.72,M,3.00,20.00,BKN,OVC,M,M,900.00,1400.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110435Z AUTO VRB12G20KT 3SM BR BKN009 OVC014 23/22 A2972 RMK A01,M
MCJ,2020-01-11 04:55,73.40,71.60,94.10,170.00,13.00,0.00,29.71,M,3.00,23.00,OVC,M,M,M,1000.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 110455Z AUTO 17013G23KT 100V230 3SM BR OVC010 23/22 A2971 RMK A01,M
MCJ,2020-01-11 05:15,71.60,71.60,100.00,M,10.00,0.00,29.70,M,5.00,18.00,BKN,OVC,M,M,1000.00,1400.00,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 110515Z AUTO VRB10G18KT 5SM BR BKN010 OVC014 22/22 A2970 RMK A01,M
MCJ,2020-01-11 05:35,71.60,71.60,100.00,180.00,12.00,0.00,29.67,M,5.00,22.00,BKN,OVC,M,M,900.00,1300.00,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 110535Z AUTO 18012G22KT 110V250 5SM BR BKN009 OVC013 22/22 A2967 RMK A01,M
MCJ,2020-01-11 05:55,71.60,71.60,100.00,200.00,12.00,0.00,29.71,M,0.75,24.00,BKN,OVC,M,M,100.00,900.00,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 110555Z AUTO 20012G24KT 160V240 3/4SM BR BKN001 OVC009 22/22 A2971 RMK A01,M
MCJ,2020-01-11 06:15,66.20,64.40,93.92,240.00,11.00,0.00,29.78,M,1.25,37.00,SCT,OVC,M,M,100.00,700.00,M,M,BR,M,M,M,M,M,M,66.20,KMCJ 110615Z AUTO 24011G37KT 120V270 1 1/4SM BR SCT001 OVC007 19/18 A2978 RMK A01,M
MCJ,2020-01-11 06:35,59.00,59.00,100.00,300.00,12.00,0.00,29.79,M,0.75,22.00,BKN,OVC,M,M,100.00,800.00,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 110635Z AUTO 30012G22KT 260V330 3/4SM BR BKN001 OVC008 15/15 A2979 RMK A01,M
MCJ,2020-01-11 06:55,59.00,57.20,93.74,300.00,14.00,0.00,29.79,M,2.00,21.00,SCT,BKN,OVC,M,100.00,900.00,4200.00,M,BR,M,M,M,M,M,M,59.00,KMCJ 110655Z AUTO 30014G21KT 250V320 2SM BR SCT001 BKN009 OVC042 15/14 A2979 RMK A01,M
MCJ,2020-01-11 07:15,59.00,59.00,100.00,300.00,10.00,0.00,29.79,M,3.00,16.00,FEW,SCT,BKN,M,300.00,2100.00,4400.00,M,BR,M,M,M,M,M,M,59.00,KMCJ 110715Z AUTO 30010G16KT 3SM BR FEW003 SCT021 BKN044 15/15 A2979 RMK A01,M
MCJ,2020-01-11 07:35,59.00,59.00,100.00,M,6.00,0.00,29.81,M,7.00,M,FEW,FEW,BKN,M,2000.00,4000.00,6000.00,M,M,M,M,M,M,M,M,59.00,KMCJ 110735Z AUTO VRB06KT 7SM FEW020 FEW040 BKN060 15/15 A2981 RMK A01,M
MCJ,2020-01-11 07:55,59.00,57.20,93.74,310.00,10.00,0.00,29.83,M,7.00,M,FEW,SCT,BKN,M,3500.00,4400.00,6500.00,M,M,M,M,M,M,M,M,59.00,KMCJ 110755Z AUTO 31010KT 260V330 7SM FEW035 SCT044 BKN065 15/14 A2983 RMK A01,M
MCJ,2020-01-11 08:15,60.80,55.40,82.37,290.00,12.00,0.00,29.85,M,10.00,M,FEW,FEW,OVC,M,4100.00,5000.00,7000.00,M,M,M,M,M,M,M,M,60.80,KMCJ 110815Z AUTO 29012KT 250V310 10SM FEW041 FEW050 OVC070 16/13 A2985 RMK A01,M
MCJ,2020-01-11 08:35,60.80,55.40,82.37,300.00,10.00,0.00,29.84,M,9.00,16.00,FEW,BKN,BKN,M,5000.00,7000.00,8500.00,M,M,M,M,M,M,M,M,60.80,KMCJ 110835Z AUTO 30010G16KT 260V330 9SM FEW050 BKN070 BKN085 16/13 A2984 RMK A01,M
MCJ,2020-01-11 08:55,60.80,55.40,82.37,M,6.00,0.00,29.84,M,10.00,11.00,FEW,BKN,OVC,M,4900.00,7000.00,8500.00,M,M,M,M,M,M,M,M,60.80,KMCJ 110855Z AUTO VRB06G11KT 10SM FEW049 BKN070 OVC085 16/13 A2984 RMK A01,M
MCJ,2020-01-11 09:15,60.80,55.40,82.37,330.00,8.00,0.00,29.84,M,10.00,M,BKN,OVC,M,M,7000.00,8000.00,M,M,M,M,M,M,M,M,M,60.80,KMCJ 110915Z AUTO 33008KT 10SM BKN070 OVC080 16/13 A2984 RMK A01,M
MCJ,2020-01-11 09:35,60.80,55.40,82.37,330.00,10.00,0.00,29.82,M,10.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 110935Z AUTO 33010KT 10SM BKN080 16/13 A2982 RMK A01,M
MCJ,2020-01-11 09:55,60.80,55.40,82.37,330.00,9.00,0.00,29.83,M,10.00,M,BKN,BKN,M,M,8500.00,12000.00,M,M,M,M,M,M,M,M,M,60.80,KMCJ 110955Z AUTO 33009KT 10SM BKN085 BKN120 16/13 A2983 RMK A01,M
MCJ,2020-01-11 10:15,60.80,55.40,82.37,0.00,0.00,0.00,29.84,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 111015Z AUTO 00000KT 10SM OVC085 16/13 A2984 RMK A01,M
MCJ,2020-01-11 10:35,60.80,55.40,82.37,M,5.00,0.00,29.84,M,10.00,10.00,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 111035Z AUTO VRB05G10KT 10SM OVC090 16/13 A2984 RMK A01,M
MCJ,2020-01-11 10:55,60.80,55.40,82.37,0.00,0.00,0.00,29.84,M,10.00,10.00,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 111055Z AUTO 00000G10KT 10SM BKN090 16/13 A2984 RMK A01,M
MCJ,2020-01-11 11:15,60.80,55.40,82.37,270.00,5.00,0.00,29.86,M,10.00,11.00,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 111115Z AUTO 27005G11KT 10SM BKN095 16/13 A2986 RMK A01,M
MCJ,2020-01-11 11:35,60.80,55.40,82.37,M,4.00,0.00,29.87,M,10.00,10.00,OVC,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,60.80,KMCJ 111135Z AUTO VRB04G10KT 10SM OVC095 16/13 A2987 RMK A01,M
